,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin
316,2021-11-30,Phoenix Suns,Golden State Warriors,221,2.5,-155,135,200,8
317,2021-11-30,Portland Trail Blazers,Detroit Pistons,216,9.5,-350,290,202,18
318,2021-12-01,Washington Wizards,Minnesota Timberwolves,216.5,2.5,-170,150,222,8
319,2021-12-01,Indiana Pacers,Atlanta Hawks,217.5,1,-135,115,225,-3
320,2021-12-01,Orlando Magic,Denver Nuggets,207.5,8.5,280,-340,211,5
321,2021-12-01,Boston Celtics,Philadelphia 76ers,210.5,2.5,-155,135,175,1
322,2021-12-01,Miami Heat,Cleveland Cavaliers,204.5,7.5,-150,130,196,-26
323,2021-12-01,New Orleans Pelicans,Dallas Mavericks,213.5,3.5,150,-170,246,-32
324,2021-12-01,Oklahoma City Thunder,Houston Rockets,211.5,3.5,-135,115,224,-4
325,2021-12-01,Milwaukee Bucks,Charlotte Bobcats,230,8.5,-360,300,252,2
326,2021-12-01,Los Angeles Clippers,Sacramento Kings,215.5,7.5,-245,205,239,-9
327,2021-12-02,New York Knicks,Chicago Bulls,213.5,1,-105,-115,234,-4
328,2021-12-02,Toronto Raptors,Milwaukee Bucks,213.5,4.5,130,-150,190,4
329,2021-12-02,Memphis Grizzlies,Oklahoma City Thunder,215.5,9.5,-430,340,231,73
330,2021-12-02,Phoenix Suns,Detroit Pistons,210.5,13,-1100,700,217,11
331,2021-12-02,Portland Trail Blazers,San Antonio Spurs,221.5,3.5,-230,195,197,-31
332,2021-12-03,Indiana Pacers,Miami Heat,208,5.5,-220,190,217,-9
333,2021-12-03,Washington Wizards,Cleveland Cavaliers,209,3,-150,130,217,-15
334,2021-12-03,Atlanta Hawks,Philadelphia 76ers,213,3,-140,120,194,-2
335,2021-12-03,Brooklyn Nets,Minnesota Timberwolves,219,8,-410,340,215,5
336,2021-12-03,Houston Rockets,Orlando Magic,216,3,-150,130,234,2
337,2021-12-03,Dallas Mavericks,New Orleans Pelicans,218.5,7.5,-300,250,198,-16
338,2021-12-03,Utah Jazz,Boston Celtics,213,9,-350,290,267,7
339,2021-12-03,Golden State Warriors,Phoenix Suns,215.5,7,-300,250,214,22
340,2021-12-03,Los Angeles Lakers,Los Angeles Clippers,217,3.5,-135,115,234,-4
341,2021-12-04,New York Knicks,Denver Nuggets,210.5,1.5,-140,120,212,-14
342,2021-12-04,Brooklyn Nets,Chicago Bulls,220,3,-140,120,218,-4
343,2021-12-04,Milwaukee Bucks,Miami Heat,215.5,5.5,-260,220,226,22
344,2021-12-04,Dallas Mavericks,Memphis Grizzlies,216.5,5.5,-110,-110,187,-7
345,2021-12-04,Golden State Warriors,San Antonio Spurs,219.5,10,-400,330,219,-5
346,2021-12-04,Portland Trail Blazers,Boston Celtics,217.5,1.5,-115,-105,262,-28
347,2021-12-04,Sacramento Kings,Los Angeles Clippers,215.5,1.5,105,-125,203,5
348,2021-12-05,Cleveland Cavaliers,Utah Jazz,210,6,175,-200,217,-1
349,2021-12-05,Toronto Raptors,Washington Wizards,212.5,1.5,-120,100,192,12
350,2021-12-05,Atlanta Hawks,Charlotte Bobcats,224.5,7,-330,270,257,-3
351,2021-12-05,Houston Rockets,New Orleans Pelicans,222.5,3,125,-145,226,10
352,2021-12-06,Charlotte Bobcats,Philadelphia 76ers,206.5,4.5,250,-300,251,-3
353,2021-12-06,Detroit Pistons,Oklahoma City Thunder,206.5,4.5,-155,135,217,-11
354,2021-12-06,Indiana Pacers,Washington Wizards,212.5,5.5,-220,190,226,6
355,2021-12-06,Miami Heat,Memphis Grizzlies,215.5,4.5,-215,185,195,-15
356,2021-12-06,Chicago Bulls,Denver Nuggets,214,5,-135,115,206,12
357,2021-12-06,Minnesota Timberwolves,Atlanta Hawks,219.5,1.5,-130,110,231,-11
358,2021-12-06,Milwaukee Bucks,Cleveland Cavaliers,213.5,7.5,-360,300,216,8
359,2021-12-06,Phoenix Suns,San Antonio Spurs,218.5,7.5,-300,250,212,4
360,2021-12-06,Portland Trail Blazers,Los Angeles Clippers,215.5,3.5,175,-200,192,-12
361,2021-12-06,Golden State Warriors,Orlando Magic,216,13.5,-1800,950,221,31
362,2021-12-07,Dallas Mavericks,Brooklyn Nets,215.5,2.5,105,-125,201,-3
363,2021-12-07,San Antonio Spurs,New York Knicks,212.5,2.5,105,-125,230,-12
364,2021-12-07,Los Angeles Lakers,Boston Celtics,217.5,2.5,-150,130,219,15
365,2021-12-08,Indiana Pacers,New York Knicks,213,4.5,-210,180,224,20
366,2021-12-08,Cleveland Cavaliers,Chicago Bulls,208,0,-165,145,207,23
367,2021-12-08,Detroit Pistons,Washington Wizards,209.5,5.5,175,-200,235,-3
368,2021-12-08,Charlotte Bobcats,Philadelphia 76ers,217.5,6.5,210,-250,216,-4
369,2021-12-08,Toronto Raptors,Oklahoma City Thunder,208,7,-320,265,219,-1
370,2021-12-08,Miami Heat,Milwaukee Bucks,216.5,6.5,220,-260,217,9
371,2021-12-08,Houston Rockets,Brooklyn Nets,225,6.5,140,-160,218,10
372,2021-12-08,Minnesota Timberwolves,Utah Jazz,220.5,8.5,240,-280,240,-32
373,2021-12-08,Memphis Grizzlies,Dallas Mavericks,215.5,4.5,-120,100,200,-8
374,2021-12-08,New Orleans Pelicans,Denver Nuggets,216,4,110,-130,234,-6
375,2021-12-08,Sacramento Kings,Orlando Magic,220,8,-300,250,272,12
376,2021-12-08,Golden State Warriors,Portland Trail Blazers,217.5,13.5,-1500,850,198,10
377,2021-12-08,Los Angeles Clippers,Boston Celtics,212.5,3,-120,100,225,3
378,2021-12-09,Philadelphia 76ers,Utah Jazz,217.5,3.5,120,-140,214,-22
379,2021-12-09,Memphis Grizzlies,Los Angeles Lakers,221,2.5,155,-175,203,13
380,2021-12-09,San Antonio Spurs,Denver Nuggets,214.5,1.5,-140,120,234,12
381,2021-12-10,Charlotte Bobcats,Sacramento Kings,227.5,1.5,105,-125,247,1
382,2021-12-10,Indiana Pacers,Dallas Mavericks,213.5,2,-130,110,199,13
383,2021-12-10,Atlanta Hawks,Brooklyn Nets,224,1,-130,110,218,-8
384,2021-12-10,Toronto Raptors,New York Knicks,209,1.5,-125,105,177,3
385,2021-12-10,Minnesota Timberwolves,Cleveland Cavaliers,213.5,1,105,-125,229,-17
386,2021-12-10,Houston Rockets,Milwaukee Bucks,225,7.5,350,-420,237,-9
387,2021-12-10,Oklahoma City Thunder,Los Angeles Lakers,216,6,150,-170,211,-21
388,2021-12-10,New Orleans Pelicans,Detroit Pistons,212.5,6.5,-240,200,202,16
389,2021-12-10,Phoenix Suns,Boston Celtics,216.5,5.5,-160,140,201,21
390,2021-12-11,Los Angeles Clippers,Orlando Magic,211.5,11,-340,280,210,2
391,2021-12-11,Washington Wizards,Utah Jazz,219,5.5,250,-300,221,-25
392,2021-12-11,Memphis Grizzlies,Houston Rockets,222.5,9.5,-340,280,219,7
393,2021-12-11,Miami Heat,Chicago Bulls,211.5,1,105,-125,210,26
394,2021-12-11,Cleveland Cavaliers,Sacramento Kings,215,7,-260,220,220,14
395,2021-12-11,Philadelphia 76ers,Golden State Warriors,212.5,3.5,135,-155,195,9
396,2021-12-11,San Antonio Spurs,Denver Nuggets,214,2,-110,-110,239,-15
397,2021-12-12,New York Knicks,Milwaukee Bucks,215.5,3,200,-240,209,-15
398,2021-12-12,Detroit Pistons,Brooklyn Nets,211.5,9.5,260,-310,220,-12
399,2021-12-12,San Antonio Spurs,New Orleans Pelicans,216.5,3,-130,110,209,15
400,2021-12-12,Oklahoma City Thunder,Dallas Mavericks,209.5,5,155,-175,187,-19
401,2021-12-12,Portland Trail Blazers,Minnesota Timberwolves,219,1,-150,130,227,-5
402,2021-12-12,Los Angeles Lakers,Orlando Magic,220.5,11.5,-430,360,200,12
403,2021-12-13,Cleveland Cavaliers,Miami Heat,207,4.5,-210,180,199,11
404,2021-12-13,Indiana Pacers,Golden State Warriors,213.5,3.5,155,-175,202,-2
405,2021-12-13,Toronto Raptors,Sacramento Kings,220,5,-185,165,225,23
406,2021-12-13,Atlanta Hawks,Houston Rockets,225.5,12.5,-500,400,258,-6
407,2021-12-13,Boston Celtics,Milwaukee Bucks,218.5,2,-105,-115,220,14
408,2021-12-13,Memphis Grizzlies,Philadelphia 76ers,210.5,2,-145,125,217,35
409,2021-12-13,Dallas Mavericks,Charlotte Bobcats,219.5,4,-140,120,216,24
410,2021-12-13,Denver Nuggets,Washington Wizards,215.5,3.5,-165,145,220,6
411,2021-12-13,Los Angeles Clippers,Phoenix Suns,213,2,135,-155,206,16
412,2021-12-14,New York Knicks,Golden State Warriors,211.5,3.5,195,-225,201,-9
413,2021-12-14,Brooklyn Nets,Toronto Raptors,217,8.5,-165,145,260,2
414,2021-12-14,Portland Trail Blazers,Phoenix Suns,218,2.5,-110,-110,218,-4
415,2021-12-15,Orlando Magic,Atlanta Hawks,220.5,8,320,-380,210,-12
416,2021-12-15,Cleveland Cavaliers,Houston Rockets,216.5,8.5,-420,350,213,35
417,2021-12-15,Philadelphia 76ers,Miami Heat,207,3,-300,250,197,-5
418,2021-12-15,Dallas Mavericks,Los Angeles Lakers,217,0,140,-160,211,-3
419,2021-12-15,Oklahoma City Thunder,New Orleans Pelicans,210.5,1.5,160,-180,223,-3
420,2021-12-15,Milwaukee Bucks,Indiana Pacers,217,1,130,-150,213,15
421,2021-12-15,San Antonio Spurs,Charlotte Bobcats,228,3.5,-140,120,246,-16
422,2021-12-15,Denver Nuggets,Minnesota Timberwolves,217,4.5,-175,155,231,-17
423,2021-12-15,Sacramento Kings,Washington Wizards,225.5,0,110,-130,224,14
424,2021-12-15,Utah Jazz,Los Angeles Clippers,215.5,8,-800,550,227,21
425,2021-12-15,Portland Trail Blazers,Memphis Grizzlies,220.5,1.5,-105,-115,216,-10
426,2021-12-16,Indiana Pacers,Detroit Pistons,210,10.5,-600,450,235,9
427,2021-12-16,Brooklyn Nets,Philadelphia 76ers,213.5,0,130,-150,219,9
428,2021-12-16,Houston Rockets,New York Knicks,216,4.5,180,-210,219,-13
429,2021-12-16,Phoenix Suns,Washington Wizards,216.5,9,-390,325,216,20
430,2021-12-17,Orlando Magic,Miami Heat,208.5,3.5,340,-410,220,-10
431,2021-12-17,Atlanta Hawks,Denver Nuggets,222,4.5,-160,140,248,-18
432,2021-12-17,Boston Celtics,Golden State Warriors,214.5,3.5,165,-185,218,-4
433,2021-12-17,Minnesota Timberwolves,Los Angeles Lakers,224.5,0,100,-120,202,18
434,2021-12-17,Utah Jazz,San Antonio Spurs,222.5,12,-700,500,254,-2
435,2021-12-17,Portland Trail Blazers,Charlotte Bobcats,228,3,-125,105,241,9
436,2021-12-17,Sacramento Kings,Memphis Grizzlies,225.5,2,230,-270,229,-19
437,2021-12-17,New Orleans Pelicans,Milwaukee Bucks,217,2.5,-120,100,228,4
438,2021-12-18,Detroit Pistons,Houston Rockets,215,1.5,-110,-110,223,-9
439,2021-12-18,Brooklyn Nets,Orlando Magic,214.5,2,-220,190,193,-7
440,2021-12-18,Toronto Raptors,Golden State Warriors,209,8.5,-360,300,219,19
441,2021-12-18,Oklahoma City Thunder,Los Angeles Clippers,207.5,3,165,-185,207,1
442,2021-12-18,Boston Celtics,New York Knicks,210.5,4.5,-215,185,221,7
443,2021-12-18,Milwaukee Bucks,Cleveland Cavaliers,214,1.5,195,-230,209,-29
444,2021-12-18,Utah Jazz,Washington Wizards,219,11.5,-280,240,212,-6
445,2021-12-19,Chicago Bulls,Los Angeles Lakers,213.5,4.5,-280,240,225,5
446,2021-12-19,Sacramento Kings,San Antonio Spurs,226,4.5,170,-190,235,7
447,2021-12-19,Memphis Grizzlies,Portland Trail Blazers,220.5,4.5,-185,165,205,-5
448,2021-12-19,Detroit Pistons,Miami Heat,204,6,220,-260,190,10
449,2021-12-19,Minnesota Timberwolves,Dallas Mavericks,214,3.5,-165,145,216,6
450,2021-12-19,Phoenix Suns,Charlotte Bobcats,226.5,8.5,-400,330,243,31
451,2021-12-20,Boston Celtics,Philadelphia 76ers,213.5,3,-140,120,211,-5
452,2021-12-20,Memphis Grizzlies,Oklahoma City Thunder,211.5,10,-400,330,201,-3
453,2021-12-20,Chicago Bulls,Houston Rockets,223.5,8.5,-280,240,251,15
454,2021-12-20,Utah Jazz,Charlotte Bobcats,234,11,-900,600,214,10
455,2021-12-20,Golden State Warriors,Sacramento Kings,223.5,13.5,-1000,650,211,15
456,2021-12-20,Los Angeles Clippers,San Antonio Spurs,216.5,4.5,-230,195,208,-24
457,2021-12-21,New York Knicks,Detroit Pistons,206.5,9.5,-290,245,196,14
458,2021-12-21,Miami Heat,Indiana Pacers,208.5,0,110,-130,221,29
459,2021-12-21,New Orleans Pelicans,Portland Trail Blazers,219,0,100,-120,208,14
460,2021-12-21,Dallas Mavericks,Minnesota Timberwolves,212.5,1,120,-140,216,12
461,2021-12-21,Los Angeles Lakers,Phoenix Suns,218.5,6.5,250,-300,198,-18
462,2021-12-22,Atlanta Hawks,Orlando Magic,211.5,5.5,-300,250,202,-6
463,2021-12-22,Boston Celtics,Cleveland Cavaliers,215.5,8.5,-250,210,212,10
464,2021-12-22,Milwaukee Bucks,Houston Rockets,224.5,9,-390,325,232,20
465,2021-12-22,Oklahoma City Thunder,Denver Nuggets,215.5,5,220,-260,202,14
466,2021-12-22,Sacramento Kings,Los Angeles Clippers,219.5,5.5,155,-175,194,-16
467,2021-12-23,Philadelphia 76ers,Atlanta Hawks,214.5,9.5,-700,500,194,-2
468,2021-12-23,Indiana Pacers,Houston Rockets,219,8.5,-270,230,224,12
469,2021-12-23,Orlando Magic,New Orleans Pelicans,210.5,5,170,-190,214,-6
470,2021-12-23,Miami Heat,Detroit Pistons,206,9.5,-750,525,227,3
471,2021-12-23,New York Knicks,Washington Wizards,210.5,1,-160,140,241,-7
472,2021-12-23,Dallas Mavericks,Milwaukee Bucks,215.5,5,140,-160,197,-7
473,2021-12-23,Utah Jazz,Minnesota Timberwolves,224.5,9.5,-1300,775,244,12
474,2021-12-23,Denver Nuggets,Charlotte Bobcats,229,3,-140,120,222,-8
475,2021-12-23,Phoenix Suns,Oklahoma City Thunder,215,14.5,-1400,800,214,12
476,2021-12-23,Golden State Warriors,Memphis Grizzlies,217.5,6,-210,180,217,9
477,2021-12-23,Los Angeles Lakers,San Antonio Spurs,224,1,-125,105,248,-28
478,2021-12-25,New York Knicks,Atlanta Hawks,218.5,1,-210,180,188,14
479,2021-12-25,Milwaukee Bucks,Boston Celtics,234.5,7.5,-330,270,230,4
480,2021-12-25,Phoenix Suns,Golden State Warriors,228.5,3.5,-240,200,223,-9
481,2021-12-25,Los Angeles Lakers,Brooklyn Nets,238.5,1.5,-135,115,237,-7
482,2021-12-25,Utah Jazz,Dallas Mavericks,224.5,5,-1000,650,236,4
483,2021-12-26,Miami Heat,Orlando Magic,207,8.5,-500,400,176,10
484,2021-12-26,Washington Wizards,Philadelphia 76ers,208.5,2,155,-175,213,-21
485,2021-12-26,Cleveland Cavaliers,Toronto Raptors,204,7.5,-380,320,243,45
486,2021-12-26,Sacramento Kings,Memphis Grizzlies,226.5,5,120,-140,229,-25
487,2021-12-26,Oklahoma City Thunder,New Orleans Pelicans,209.5,1,105,-125,229,5
488,2021-12-26,San Antonio Spurs,Detroit Pistons,216,10,-550,425,253,35
489,2021-12-26,Chicago Bulls,Indiana Pacers,215.5,8,-180,160,218,8
490,2021-12-26,Los Angeles Clippers,Denver Nuggets,214.5,3.5,140,-160,203,-3
491,2021-12-27,Charlotte Bobcats,Houston Rockets,236,7,-330,270,222,24
492,2021-12-27,Atlanta Hawks,Chicago Bulls,208.5,6.5,140,-160,248,-12
493,2021-12-27,Minnesota Timberwolves,Boston Celtics,218.5,8.5,185,-215,211,5
494,2021-12-27,San Antonio Spurs,Utah Jazz,228.5,7,240,-280,214,-6
495,2021-12-27,Phoenix Suns,Memphis Grizzlies,218,8,-320,265,227,-1
496,2021-12-27,Portland Trail Blazers,Dallas Mavericks,213.5,1.5,-150,130,249,-15
497,2021-12-27,Los Angeles Clippers,Brooklyn Nets,216.5,4.5,150,-170,232,-16
498,2021-12-28,Orlando Magic,Milwaukee Bucks,216,12.5,800,-1400,237,-17
499,2021-12-28,Toronto Raptors,Philadelphia 76ers,211.5,6.5,210,-250,223,-5
500,2021-12-28,Miami Heat,Washington Wizards,211.5,6,-320,265,231,7
501,2021-12-28,Minnesota Timberwolves,New York Knicks,213.5,4.5,170,-190,184,-8
502,2021-12-28,Houston Rockets,Los Angeles Lakers,228.5,4.5,190,-220,255,-9
503,2021-12-28,New Orleans Pelicans,Cleveland Cavaliers,213,5.5,165,-185,212,4
504,2021-12-28,Golden State Warriors,Denver Nuggets,215.5,7.5,-350,290,175,-3
505,2021-12-28,Sacramento Kings,Oklahoma City Thunder,218.5,5.5,-220,190,228,6
506,2021-12-29,Detroit Pistons,New York Knicks,206.5,6.5,280,-340,179,-9
507,2021-12-29,Indiana Pacers,Charlotte Bobcats,227.5,2.5,-165,145,224,-8
508,2021-12-29,Boston Celtics,Los Angeles Clippers,211.5,5.5,-240,200,173,-9
509,2021-12-29,Memphis Grizzlies,Los Angeles Lakers,225.5,4.5,-250,210,203,5
510,2021-12-29,Chicago Bulls,Atlanta Hawks,220.5,8.5,-330,270,248,14
511,2021-12-29,Phoenix Suns,Oklahoma City Thunder,217,15,-1800,950,212,18
512,2021-12-29,Portland Trail Blazers,Utah Jazz,230,6,265,-320,225,-15
513,2021-12-29,Sacramento Kings,Dallas Mavericks,219.5,1.5,-105,-115,189,1
514,2021-12-30,Brooklyn Nets,Philadelphia 76ers,217,3,-200,175,212,-8
515,2021-12-30,Washington Wizards,Cleveland Cavaliers,211,4.5,-165,145,203,17
516,2021-12-30,Orlando Magic,Milwaukee Bucks,216,12.5,700,-1100,254,-18
517,2021-12-31,Boston Celtics,Phoenix Suns,214.5,4,130,-150,231,15
518,2021-12-31,Indiana Pacers,Chicago Bulls,219,4,115,-135,214,-2
519,2021-12-31,Sacramento Kings,Dallas Mavericks,217.5,0,-105,-115,208,-16
520,2021-12-31,Houston Rockets,Miami Heat,215,4.5,170,-190,230,-10
521,2021-12-31,Cleveland Cavaliers,Atlanta Hawks,215.5,1,-135,115,239,-3
522,2021-12-31,Toronto Raptors,Los Angeles Clippers,209,4,-260,220,224,8
523,2021-12-31,Oklahoma City Thunder,New York Knicks,205.5,6.5,130,-150,175,15
524,2021-12-31,Memphis Grizzlies,San Antonio Spurs,224.5,4.5,-220,190,223,13
525,2021-12-31,Utah Jazz,Minnesota Timberwolves,224,10.5,-800,550,228,12
526,2021-12-31,Los Angeles Lakers,Portland Trail Blazers,231,5.5,-230,195,245,33
527,2022-01-01,Milwaukee Bucks,New Orleans Pelicans,219.5,11,-850,575,249,23
528,2022-01-01,Washington Wizards,Chicago Bulls,214.5,0,110,-130,239,-1
529,2022-01-01,Detroit Pistons,San Antonio Spurs,222.5,5,225,-265,233,1
530,2022-01-01,Brooklyn Nets,Los Angeles Clippers,213.5,11,-1200,750,236,-4
531,2022-01-01,Houston Rockets,Denver Nuggets,222.5,6,265,-320,235,-13
532,2022-01-01,Utah Jazz,Golden State Warriors,222,3.5,-220,190,239,-7
533,2022-01-02,Toronto Raptors,New York Knicks,209.5,7.5,-360,300,225,15
534,2022-01-02,Cleveland Cavaliers,Indiana Pacers,215.5,3.5,-175,155,212,4
535,2022-01-02,Boston Celtics,Orlando Magic,213.5,10.5,-600,450,227,5
536,2022-01-02,Sacramento Kings,Miami Heat,221.5,3.5,145,-165,228,2
537,2022-01-02,Oklahoma City Thunder,Dallas Mavericks,209.5,8.5,400,-500,181,-9
538,2022-01-02,Charlotte Bobcats,Phoenix Suns,231.5,2.5,105,-125,232,-34
539,2022-01-02,Los Angeles Lakers,Minnesota Timberwolves,223.5,7.5,-320,265,211,5
540,2022-01-03,Philadelphia 76ers,Houston Rockets,221,13,-1000,650,246,20
541,2022-01-03,Washington Wizards,Charlotte Bobcats,229,1,-125,105,245,3
542,2022-01-03,Brooklyn Nets,Memphis Grizzlies,227,7,-260,220,222,-14
543,2022-01-03,Milwaukee Bucks,Detroit Pistons,226,15.5,-2500,1100,221,-9
544,2022-01-03,Chicago Bulls,Orlando Magic,223,13,-1200,750,200,4
545,2022-01-03,New Orleans Pelicans,Utah Jazz,226,10,330,-400,219,-11
546,2022-01-03,Dallas Mavericks,Denver Nuggets,213,2.5,-145,125,192,14
547,2022-01-03,Portland Trail Blazers,Atlanta Hawks,226,4,150,-170,267,5
548,2022-01-03,Golden State Warriors,Miami Heat,219,9,-550,425,223,7
549,2022-01-03,Los Angeles Clippers,Minnesota Timberwolves,219,3,-160,140,226,-18
550,2022-01-04,Toronto Raptors,San Antonio Spurs,217.5,5.5,-290,245,233,25
551,2022-01-04,Cleveland Cavaliers,Memphis Grizzlies,217.5,2.5,-160,140,216,-4
552,2022-01-04,New York Knicks,Indiana Pacers,209.5,1.5,-160,140,198,10
553,2022-01-04,New Orleans Pelicans,Phoenix Suns,218.5,7,225,-265,233,-13
554,2022-01-04,Los Angeles Lakers,Sacramento Kings,228.5,7.5,-250,210,236,8
555,2022-01-05,Orlando Magic,Philadelphia 76ers,209.5,8,290,-350,222,-10
556,2022-01-05,Charlotte Bobcats,Detroit Pistons,225,10,-600,450,251,29
557,2022-01-05,Washington Wizards,Houston Rockets,222,6,-300,250,225,-3
558,2022-01-05,Boston Celtics,San Antonio Spurs,220,6,-330,270,196,-2
559,2022-01-05,Dallas Mavericks,Golden State Warriors,209.5,4.5,170,-190,181,17
560,2022-01-05,Indiana Pacers,Brooklyn Nets,217.5,3.5,310,-370,250,-8
561,2022-01-05,Minnesota Timberwolves,Oklahoma City Thunder,210.5,8.5,-420,350,188,8
562,2022-01-05,Milwaukee Bucks,Toronto Raptors,221,7,-130,110,228,-6
563,2022-01-05,Sacramento Kings,Atlanta Hawks,229.5,1,-125,105,210,-6
564,2022-01-05,Portland Trail Blazers,Miami Heat,214,1,120,-140,224,-6
565,2022-01-05,Denver Nuggets,Utah Jazz,219.5,5.5,-110,-110,224,-6
566,2022-01-06,New York Knicks,Boston Celtics,209.5,1.5,110,-130,213,3
567,2022-01-06,New Orleans Pelicans,Golden State Warriors,216,6.5,-115,-105,197,5
568,2022-01-06,Memphis Grizzlies,Detroit Pistons,218,12.5,-1000,650,206,30
569,2022-01-06,Phoenix Suns,Los Angeles Clippers,216.5,10,-600,450,195,17
570,2022-01-07,Philadelphia 76ers,San Antonio Spurs,219.5,5,-340,280,219,19
571,2022-01-07,Brooklyn Nets,Milwaukee Bucks,229.5,4.5,-180,160,230,-12
572,2022-01-07,Toronto Raptors,Utah Jazz,224,2.5,-1100,700,230,14
573,2022-01-07,Houston Rockets,Dallas Mavericks,216.5,0,130,-150,236,-24
574,2022-01-07,Oklahoma City Thunder,Minnesota Timberwolves,215,5.5,165,-185,240,-30
575,2022-01-07,Chicago Bulls,Washington Wizards,219.5,6.5,-220,190,252,8
576,2022-01-07,Denver Nuggets,Sacramento Kings,220.5,6,-310,260,232,10
577,2022-01-07,Portland Trail Blazers,Cleveland Cavaliers,215.5,4.5,200,-240,215,-13
578,2022-01-07,Los Angeles Lakers,Atlanta Hawks,225.5,2.5,-120,100,252,16
579,2022-01-08,Los Angeles Clippers,Memphis Grizzlies,214.5,3.5,110,-130,231,-15
580,2022-01-08,Indiana Pacers,Utah Jazz,220.5,3.5,165,-185,238,12
581,2022-01-08,Detroit Pistons,Orlando Magic,210,2.5,-120,100,189,5
582,2022-01-08,Charlotte Bobcats,Milwaukee Bucks,233,1,-125,105,220,8
583,2022-01-08,Boston Celtics,New York Knicks,209.5,6,-310,260,174,24
584,2022-01-08,Phoenix Suns,Miami Heat,217,9,-500,400,223,-23
585,2022-01-09,Los Angeles Clippers,Atlanta Hawks,225,4.5,155,-175,199,13
586,2022-01-09,Orlando Magic,Washington Wizards,220,7.5,240,-280,202,-2
587,2022-01-09,Toronto Raptors,New Orleans Pelicans,222.5,8,-280,240,206,4
588,2022-01-09,Houston Rockets,Minnesota Timberwolves,232,7,210,-250,264,-18
589,2022-01-09,Oklahoma City Thunder,Denver Nuggets,214,6.5,235,-275,194,-4
590,2022-01-09,Dallas Mavericks,Chicago Bulls,218,3,-130,110,212,14
591,2022-01-09,Brooklyn Nets,San Antonio Spurs,229.5,10,-500,400,240,2
592,2022-01-09,Golden State Warriors,Cleveland Cavaliers,216.5,9,-290,245,178,14
593,2022-01-09,Portland Trail Blazers,Sacramento Kings,225,1,105,-125,191,15
594,2022-01-09,Los Angeles Lakers,Memphis Grizzlies,226.5,3,-160,140,246,-8
595,2022-01-10,Detroit Pistons,Utah Jazz,223,11,525,-750,242,10
596,2022-01-10,Charlotte Bobcats,Milwaukee Bucks,234.5,2.5,120,-140,202,4
597,2022-01-10,New York Knicks,San Antonio Spurs,214.5,6.5,-255,215,207,15
598,2022-01-10,Boston Celtics,Indiana Pacers,215.5,5.5,-400,330,199,3
599,2022-01-10,Sacramento Kings,Cleveland Cavaliers,218.5,4.5,180,-210,217,-1
600,2022-01-10,Houston Rockets,Philadelphia 76ers,226.5,10.5,400,-500,202,-20
601,2022-01-10,Portland Trail Blazers,Brooklyn Nets,227.5,10.5,290,-350,222,6
602,2022-01-11,Washington Wizards,Oklahoma City Thunder,217,9.5,-260,220,240,4
603,2022-01-11,Toronto Raptors,Phoenix Suns,223.5,4.5,165,-185,194,-4
604,2022-01-11,Memphis Grizzlies,Golden State Warriors,218.5,2,110,-130,224,8
605,2022-01-11,New Orleans Pelicans,Minnesota Timberwolves,228,3,140,-160,253,3
606,2022-01-11,Los Angeles Clippers,Denver Nuggets,218,1.5,125,-145,172,2
607,2022-01-11,Chicago Bulls,Detroit Pistons,221,13.5,-1200,750,220,46
608,2022-01-12,Philadelphia 76ers,Charlotte Bobcats,226.5,5,-220,190,207,-11
609,2022-01-12,Washington Wizards,Orlando Magic,218,9,-260,220,218,6
610,2022-01-12,Indiana Pacers,Boston Celtics,210.5,3.5,-120,100,219,-19
611,2022-01-12,New York Knicks,Dallas Mavericks,204.5,2.5,115,-135,193,23
612,2022-01-12,Atlanta Hawks,Miami Heat,221,1,-140,120,206,-24
613,2022-01-12,San Antonio Spurs,Houston Rockets,233,6,-280,240,252,-4
614,2022-01-12,Utah Jazz,Cleveland Cavaliers,222,6,-200,175,202,-20
615,2022-01-12,Sacramento Kings,Los Angeles Lakers,230.5,0.5,140,-160,241,9
616,2022-01-12,Chicago Bulls,Brooklyn Nets,227.5,1.5,100,-120,250,-26
617,2022-01-13,Milwaukee Bucks,Golden State Warriors,223,2,-120,100,217,19
618,2022-01-13,Memphis Grizzlies,Minnesota Timberwolves,227,4.5,-145,125,224,8
619,2022-01-13,New Orleans Pelicans,Los Angeles Clippers,214,1.5,-180,160,202,24
620,2022-01-13,Brooklyn Nets,Oklahoma City Thunder,213.5,10,-210,180,239,-21
621,2022-01-13,Denver Nuggets,Portland Trail Blazers,216,8,-650,475,248,32
622,2022-01-14,Charlotte Bobcats,Orlando Magic,224,11,-650,475,225,-7
623,2022-01-14,Detroit Pistons,Toronto Raptors,213.5,7.5,340,-410,190,16
624,2022-01-14,Indiana Pacers,Phoenix Suns,215.5,6,180,-210,206,-18
625,2022-01-14,Philadelphia 76ers,Boston Celtics,211,3,-150,130,210,12
626,2022-01-14,Chicago Bulls,Golden State Warriors,220,1,-145,125,234,-42
627,2022-01-14,Miami Heat,Atlanta Hawks,220,4,-215,185,242,6
628,2022-01-14,San Antonio Spurs,Cleveland Cavaliers,218.5,3,130,-150,223,-5
629,2022-01-14,Sacramento Kings,Houston Rockets,237.5,6,-220,190,240,12
630,2022-01-14,Memphis Grizzlies,Dallas Mavericks,217.5,3,-140,120,197,-27
