,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin
1058,2019-20-0814,Indiana Pacers,Miami Heat,216,1,110,-130,201,17
1059,2019-20-0815,Portland Trail Blazers,Memphis Grizzlies,231.5,6.5,-260,220,248,4
1060,2019-20-0817,Denver Nuggets,Utah Jazz,220.5,2,-180,160,260,10
1061,2019-20-0817,Toronto Raptors,Brooklyn Nets,224,10,-600,450,244,24
1062,2019-20-0817,Boston Celtics,Philadelphia 76ers,220,5.5,-270,230,210,8
1063,2019-20-0817,Los Angeles Clippers,Dallas Mavericks,231,6,-345,285,228,8
1064,2019-20-0818,Milwaukee Bucks,Orlando Magic,224.5,11,-1600,900,232,-12
1065,2019-20-0818,Los Angeles Lakers,Portland Trail Blazers,226.5,4.5,-300,250,193,-7
1066,2019-20-0818,Indiana Pacers,Miami Heat,217.5,4,165,-185,214,-12
1067,2019-20-0818,Houston Rockets,Oklahoma City Thunder,227,1.5,-110,-110,231,15
1068,2019-20-0819,Toronto Raptors,Brooklyn Nets,226.5,11,-900,600,203,5
1069,2019-20-0819,Denver Nuggets,Utah Jazz,218.5,4,-165,145,229,-19
1070,2019-20-0819,Boston Celtics,Philadelphia 76ers,215,5,-200,175,229,27
1071,2019-20-0819,Los Angeles Clippers,Dallas Mavericks,231,6,-200,175,241,-13
1072,2019-20-0820,Indiana Pacers,Miami Heat,215,5,155,-175,209,-9
1073,2019-20-0820,Houston Rockets,Oklahoma City Thunder,227.5,2,-135,115,209,13
1074,2019-20-0820,Milwaukee Bucks,Orlando Magic,228,12,-1400,800,207,15
1075,2019-20-0820,Los Angeles Lakers,Portland Trail Blazers,226.5,4.5,-245,205,199,23
1076,2019-20-0821,Brooklyn Nets,Toronto Raptors,223,9.5,450,-600,209,-25
1077,2019-20-0821,Utah Jazz,Denver Nuggets,220,1.5,-120,100,211,37
1078,2019-20-0821,Philadelphia 76ers,Boston Celtics,216,4.5,200,-240,196,-8
1079,2019-20-0821,Dallas Mavericks,Los Angeles Clippers,233,4,180,-210,252,-8
1080,2019-20-0822,Orlando Magic,Milwaukee Bucks,226,12.5,700,-1100,228,-14
1081,2019-20-0822,Miami Heat,Indiana Pacers,214,4.5,-210,180,239,9
1082,2019-20-0822,Oklahoma City Thunder,Houston Rockets,224,2,110,-130,226,12
1083,2019-20-0822,Portland Trail Blazers,Los Angeles Lakers,225,0,290,-350,224,-8
1084,2019-20-0823,Philadelphia 76ers,Boston Celtics,213,7,260,-310,216,-4
1085,2019-20-0823,Dallas Mavericks,Los Angeles Clippers,231.5,0,280,-340,268,2
1086,2019-20-0823,Brooklyn Nets,Toronto Raptors,217,12.5,800,-1400,272,-28
1087,2019-20-0823,Utah Jazz,Denver Nuggets,214,2,-160,140,256,2
1088,2019-20-0824,Orlando Magic,Milwaukee Bucks,225.5,14,700,-1100,227,-15
1089,2019-20-0824,Oklahoma City Thunder,Houston Rockets,221,3.5,130,-150,231,3
1090,2019-20-0824,Miami Heat,Indiana Pacers,216.5,7,-275,235,186,12
1091,2019-20-0824,Portland Trail Blazers,Los Angeles Lakers,224.5,7.5,260,-310,250,-20
1092,2019-20-0825,Denver Nuggets,Utah Jazz,220.5,3,120,-140,224,10
1093,2019-20-0825,Los Angeles Clippers,Dallas Mavericks,237.5,5.5,-380,320,265,43
1094,2019-20-0829,Milwaukee Bucks,Orlando Magic,226,13,-1600,900,222,14
1095,2019-20-0829,Houston Rockets,Oklahoma City Thunder,224.5,4.5,-215,185,194,34
1096,2019-20-0829,Los Angeles Lakers,Portland Trail Blazers,223,13.5,-1400,800,253,9
1097,2019-20-0830,Toronto Raptors,Boston Celtics,216,2,-130,110,206,-18
1098,2019-20-0830,Dallas Mavericks,Los Angeles Clippers,237.5,9,400,-500,208,-14
1099,2019-20-0830,Utah Jazz,Denver Nuggets,220.5,2.5,-140,120,226,-12
1100,2019-20-0831,Oklahoma City Thunder,Houston Rockets,225,6.5,200,-240,204,4
1101,2019-20-0831,Milwaukee Bucks,Miami Heat,223,6,-240,200,219,-11
1102,2019-20-0901,Toronto Raptors,Boston Celtics,216,1,-130,110,201,-3
1103,2019-20-0901,Denver Nuggets,Utah Jazz,220.5,1.5,-130,110,158,2
1104,2019-20-0902,Milwaukee Bucks,Miami Heat,221,4,-240,200,230,-2
1105,2019-20-0902,Houston Rockets,Oklahoma City Thunder,223,5,-240,200,206,2
1106,2019-20-0903,Boston Celtics,Toronto Raptors,214,1,110,-130,207,-1
1107,2019-20-0903,Los Angeles Clippers,Denver Nuggets,223,5.5,-425,355,217,23
1108,2019-20-0904,Miami Heat,Milwaukee Bucks,222.5,5.5,180,-210,215,15
1109,2019-20-0904,Los Angeles Lakers,Houston Rockets,226,2.5,-290,245,209,-15
1110,2019-20-0905,Boston Celtics,Toronto Raptors,212,1,-130,110,193,-7
1111,2019-20-0905,Los Angeles Clippers,Denver Nuggets,221.5,8.5,-420,350,211,-9
1112,2019-20-0906,Miami Heat,Milwaukee Bucks,220,1.5,105,-125,233,-3
1113,2019-20-0906,Los Angeles Lakers,Houston Rockets,224,5.5,-250,210,226,8
1114,2019-20-0907,Toronto Raptors,Boston Celtics,212.5,1,110,-130,200,-22
1115,2019-20-0907,Denver Nuggets,Los Angeles Clippers,220.5,7.5,370,-440,220,-6
1116,2019-20-0908,Milwaukee Bucks,Miami Heat,218,1.5,195,-230,197,-9
1117,2019-20-0908,Houston Rockets,Los Angeles Lakers,224,5.5,155,-175,214,-10
1118,2019-20-0909,Boston Celtics,Toronto Raptors,209.5,2.5,-150,130,247,-3
1119,2019-20-0909,Denver Nuggets,Los Angeles Clippers,220.5,7.5,280,-340,181,-11
1120,2019-20-0910,Houston Rockets,Los Angeles Lakers,220.5,5.5,185,-215,210,-10
1121,2019-20-0911,Toronto Raptors,Boston Celtics,209,2,135,-155,179,-5
1122,2019-20-0911,Los Angeles Clippers,Denver Nuggets,217.5,8,-400,330,216,-6
1123,2019-20-0912,Los Angeles Lakers,Houston Rockets,214.5,6.5,-260,210,215,23
1124,2019-20-0913,Denver Nuggets,Los Angeles Clippers,214.5,8,330,-400,209,13
1125,2019-20-0915,Los Angeles Clippers,Denver Nuggets,211.5,7,-340,280,193,-15
1126,2019-20-0915,Boston Celtics,Miami Heat,211.5,1.5,-135,115,231,-3
1127,2019-20-0917,Boston Celtics,Miami Heat,210,1.5,-155,135,207,-5
1128,2019-20-0918,Los Angeles Lakers,Denver Nuggets,209.5,1,-290,245,240,12
1129,2019-20-0919,Miami Heat,Boston Celtics,207.5,2.5,145,-165,223,-11
1130,2019-20-0920,Los Angeles Lakers,Denver Nuggets,214,7.5,-300,250,208,2
1131,2019-20-0922,Denver Nuggets,Los Angeles Lakers,213.5,6.5,215,-255,220,8
1132,2019-20-0923,Miami Heat,Boston Celtics,210.5,2.5,145,-165,221,3
1133,2019-20-0924,Denver Nuggets,Los Angeles Lakers,215.5,6.5,210,-250,222,-6
1134,2019-20-0925,Boston Celtics,Miami Heat,214,2,-160,140,229,13
1135,2019-20-0926,Los Angeles Lakers,Denver Nuggets,215.5,6,-200,175,224,10
1136,2019-20-0927,Miami Heat,Boston Celtics,214.5,3,130,-150,238,12
1137,2019-20-0930,Los Angeles Lakers,Miami Heat,217.5,4.5,-185,165,214,18
1138,2019-20-1002,Los Angeles Lakers,Miami Heat,216,7,-600,450,238,10
1139,2019-20-1004,Miami Heat,Los Angeles Lakers,218.5,-10,350,-420,219,11
1140,2019-20-1006,Miami Heat,Los Angeles Lakers,219.5,7.5,270,-330,198,-6
1141,2019-20-1009,Los Angeles Lakers,Miami Heat,217,7.5,-340,280,219,-3
1142,2019-20-1011,Miami Heat,Los Angeles Lakers,216.5,5,210,-250,199,-13
